case,detectorScenario,status,time,ueRms,detectorAverageCurrentAmp,vCapEquivalentVolt,detectorToDriveScale,driveVolt,cmdVolt,sourceCurrentAmp,maxResidual
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.04,8,0.00011666923545655653,0.2001472391118836,1,0.2001472391118836,0.1953712656362014,4.775973325231525e-7,1.50450651936751e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.05,8,0.00011666923545655653,0.2020783975406426,1,0.2020783975406426,0.1972557918539235,4.822605536569047e-7,1.5015005905283374e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.06,8,0.00011666923545655653,0.20400569751228725,1,0.20400569751228725,0.19913651944926658,4.869177913170624e-7,1.498500490360044e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.07,8,0.00011666923545655653,0.20592914673602036,1,0.20592914673602036,0.2010134547905095,4.915691795960214e-7,1.4955064964183862e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.08,8,0.00011666923545655653,0.2078487529056411,1,0.2078487529056411,0.20288660420538346,4.962148551005797e-7,1.4925183311476076e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.09,8,0.00011666923545655653,0.20976452369957665,1,0.20976452369957665,0.20475597398100792,5.008549569615079e-7,1.4895365496592206e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.1,0,0,0.21144315164229133,1,0.21144315164229133,0.20639391305225077,5.049238459525068e-7,1.305154873065817e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.11,0,0,0.2110206879435267,1,0.2110206879435267,0.20598169275440054,5.038995373137012e-7,1.8401083434760324e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.12,0,0,0.21059906832779526,1,0.21059906832779526,0.20557029385238762,5.028774659050939e-7,1.8364329501530108e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.1300000000000001,0,0,0.2101782911086179,1,0.2101782911086179,0.20515971503535577,5.018576256538537e-7,1.8327639406123808e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.1400000000000001,0,0,0.2097583546028853,1,0.2097583546028853,0.20474995468809176,5.008400097703758e-7,1.8291021475214109e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.1500000000000001,0,0,0.20933925713085072,1,0.20933925713085072,0.20434101119832135,4.998246115074128e-7,1.825447570880101e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.16,0,0,0.20892099701612382,1,0.20892099701612382,0.20393288295670983,4.98811424159401e-7,1.8218002106884512e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.17,0,0,0.20850357258566354,1,0.20850357258566354,0.2035255683568593,4.978004410620268e-7,1.8181603445022176e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.18,0,0,0.20808698216977156,1,0.20808698216977156,0.20311906579530445,4.967916555919855e-7,1.814527417209888e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.19,0,0,0.20767122410208574,1,0.20767122410208574,0.20271337367151537,4.957850611660596e-7,1.8109022614787307e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.2,0,0,0.20725629671957324,1,0.20725629671957324,0.20230849038788576,4.947806512415886e-7,1.8072840446414773e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.21,0,0,0.20684219836252396,1,0.20684219836252396,0.20190441434974019,4.937784193151079e-7,1.803673044253884e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.22,0,0,0.20642892737454394,1,0.20642892737454394,0.2015011439653238,4.927783589227103e-7,1.8000695378717069e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.23,0,0,0.20601648210254864,1,0.20601648210254864,0.2010986776458062,4.917804636389717e-7,1.7964726928276775e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.24,0,0,0.2056048608967564,1,0.2056048608967564,0.20069701380527225,4.90784727077248e-7,1.7928833417890644e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.25,0,0,0.2051940621106819,1,0.2051940621106819,0.20029615086072453,4.897911428887486e-7,1.7893012072001113e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.26,0,0,0.20478408410112942,1,0.20478408410112942,0.19989608723207514,4.887997047626908e-7,1.7857262890608183e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.27,0,0,0.20437492522818643,1,0.20437492522818643,0.19949682134215266,4.8781040642496e-7,1.7821583098154292e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.28,0,0,0.20396658385521682,1,0.20396658385521682,0.19909835161668807,4.868232416388507e-7,1.7785975470197002e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.29,0,0,0.2035590583488546,1,0.2035590583488546,0.198700676484318,4.858382042040976e-7,1.775043723117875e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.3,0,0,0.20315234707899713,1,0.20315234707899713,0.19830379437657966,4.848552879567202e-7,1.7714973932214662e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.31,0,0,0.2027464484187989,1,0.2027464484187989,0.19790770372791147,4.838744867683237e-7,1.7679580022189612e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.32,0,0,0.20234136074466466,1,0.20234136074466466,0.19751240297564537,4.828957945461843e-7,1.76442555011036e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.33,0,0,0.2019370824362432,1,0.2019370824362432,0.1971178905600096,4.819192052323618e-7,1.760900314451419e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.34,0,0,0.20153361187642074,1,0.20153361187642074,0.19672416492411648,4.80944712804246e-7,1.757382017686382e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.35,0,0,0.20113094745131446,1,0.20113094745131446,0.1963312245139689,4.799723112732634e-7,1.7538706598152487e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.36,0,0,0.20072908755026617,1,0.20072908755026617,0.19593906777845546,4.790019946847357e-7,1.7503665183937756e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.37,0,0,0.20032803056583573,1,0.20032803056583573,0.1955476931693395,4.780337571183152e-7,1.7468693158662063e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.3800000000000001,0,0,0.19992777489379468,1,0.19992777489379468,0.19515709914126897,4.770675926863615e-7,1.743379052232541e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.3900000000000001,0,0,0.19952831893311976,1,0.19952831893311976,0.19476728415176298,4.761034955346355e-7,1.7398957274927795e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.4000000000000001,0,0,0.19912966108598662,1,0.19912966108598662,0.1943782466612086,4.751414598419962e-7,1.736419341646922e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.41,0,0,0.1987317997577633,1,0.1987317997577633,0.1939899851328667,4.741814798191635e-7,1.7329501722507246e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.42,0,0,0.198334733357004,1,0.198334733357004,0.19360249803285962,4.7322354970931456e-7,1.7294876641926749e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.43,0,0,0.1979384602954426,1,0.1979384602954426,0.19321578383017463,4.7226766378711815e-7,1.726032095028529e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.44,0,0,0.19754297898798626,1,0.19754297898798626,0.19282984099665404,4.7131381635905634e-7,1.7225834647582872e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.45,0,0,0.19714828785270927,1,0.19714828785270927,0.1924446680069969,4.7036200176265586e-7,1.7191417733819492e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.46,0,0,0.1967543853108466,1,0.1967543853108466,0.1920602633387562,4.6941221436611057e-7,1.715707020899515e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.47,0,0,0.1963612697867875,1,0.1963612697867875,0.1916766254723288,4.68464448568659e-7,1.7122789297552288e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.48,0,0,0.19596893970806933,1,0.19596893970806933,0.19129375289096218,4.675186987992935e-7,1.7088577775048464e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.49,0,0,0.1955773935053713,1,0.1955773935053713,0.1909116440807441,4.6657495951715477e-7,1.7054435641483678e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.5,0,0,0.19518662961250804,1,0.19518662961250804,0.190530297530598,4.6563322521136486e-7,1.702036012130037e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.51,0,0,0.1947966464664235,1,0.1947966464664235,0.19014971173228468,4.6469349040023643e-7,1.6986353990056102e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.52,0,0,0.19440744250718456,1,0.19440744250718456,0.18976988518039714,4.637557496311562e-7,1.695241447219331e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.53,0,0,0.19401901617797487,1,0.19401901617797487,0.1893908163723597,4.6281999748006286e-7,1.691854434326956e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.54,0,0,0.19363136592508856,1,0.19363136592508856,0.1890125038084158,4.6188622855201644e-7,1.6884740827727285e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.55,0,0,0.1932444901979241,1,0.1932444901979241,0.18863494599163014,4.609544374804014e-7,1.6851003925566488e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.56,0,0,0.1928583874489781,1,0.1928583874489781,0.18825814142789143,4.6002461892600266e-7,1.681733641234473e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.57,0,0,0.19247305613383905,1,0.19247305613383905,0.18788208862589875,4.590967675777657e-7,1.678373551250445e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.58,0,0,0.19208849471118117,1,0.19208849471118117,0.18750678609716234,4.581708781520838e-7,1.6750201226045647e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.59,0,0,0.1917047016427582,1,0.1917047016427582,0.1871322323560007,4.5724694539248376e-7,1.6716733552968321e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.6,0,0,0.19132167539339748,1,0.19132167539339748,0.18675842591953226,4.563249640698569e-7,1.6683335268830035e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.61,0,0,0.19093941443099344,1,0.19093941443099344,0.18638536530768318,4.5540492898102636e-7,1.6650000822515665e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.62,0,0,0.19055791722650173,1,0.19055791722650173,0.18601304904317006,4.5448683494989927e-7,1.6616732989582772e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.6300000000000001,0,0,0.19017718225393299,1,0.19017718225393299,0.18564147565150232,4.535706768266007e-7,1.6583534545588918e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.6400000000000001,0,0,0.1897972079903468,1,0.1897972079903468,0.18527064366098306,4.5265644948677407e-7,1.655039993941898e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.6500000000000001,0,0,0.18941799291584563,1,0.18941799291584563,0.18490055160269633,4.517441478322615e-7,1.651733194663052e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.6600000000000001,0,0,0.18903953551356872,1,0.18903953551356872,0.18453119801051024,4.5083376679017906e-7,1.6484330567223537e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.67,0,0,0.18866183426968589,1,0.18866183426968589,0.18416258142107456,4.4992530131252875e-7,1.6451395801198032e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.68,0,0,0.1882848876733917,1,0.1882848876733917,0.18379470037380455,4.490187463772388e-7,1.6418524872996443e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.69,0,0,0.18790869421689926,1,0.18790869421689926,0.18342755341089687,4.4811409698596037e-7,1.638572055817633e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.7,0,0,0.18753325239543422,1,0.18753325239543422,0.18306113907731045,4.472113481653606e-7,1.6352982856737697e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.71,0,0,0.1871585607072288,1,0.1871585607072288,0.18269545592076344,4.4631049496684504e-7,1.6320308993122978e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.72,0,0,0.18678461765351573,1,0.18678461765351573,0.18233050249174304,4.454115324649677e-7,1.6287698967332176e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.73,0,0,0.18641142173852235,1,0.18641142173852235,0.18196627734348358,4.445144557590347e-7,1.6255158330480413e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.74,0,0,0.1860389714694645,1,0.1860389714694645,0.18160277903197292,4.436192599718364e-7,1.6222678755895004e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.75,0,0,0.1856672653565405,1,0.1856672653565405,0.18124000611595453,4.427259402488615e-7,1.6190265794691072e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.76,0,0,0.1852963019129255,1,0.1852963019129255,0.18087795715690955,4.418344917595157e-7,1.6157919446868618e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.77,0,0,0.18492607965476524,1,0.18492607965476524,0.18051663071905963,4.409449096961976e-7,1.612563693687008e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.78,0,0,0.18455659710117017,1,0.18455659710117017,0.18015602536936545,4.4005718927388747e-7,1.6093415489137897e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.79,0,0,0.18418785277420954,1,0.18418785277420954,0.1797961396775205,4.3917132573016715e-7,1.6061263430344752e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.8,0,0,0.18381984519890565,1,0.18381984519890565,0.17943697221594682,4.38287314325056e-7,1.6029172433817962e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.81,0,0,0.18345257290322758,1,0.18345257290322758,0.1790785215597903,4.374051503408749e-7,1.5997145275115088e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.82,0,0,0.18308603441808582,1,0.18308603441808582,0.17872078628692256,4.365248290815082e-7,1.596518195423613e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.83,0,0,0.1827202282773258,1,0.1827202282773258,0.17836376497792564,4.3564634587330287e-7,1.593328524673865e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.84,0,0,0.18235515301772257,1,0.18235515301772257,0.17800745621610212,4.3476969606349447e-7,1.5901449601507522e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.85,0,0,0.18199080717897442,1,0.18199080717897442,0.17765185858746074,4.3389487502104864e-7,1.5869680569657874e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.86,0,0,0.18162718930369767,1,0.18162718930369767,0.1772969706807149,4.3302187813624713e-7,1.5837969824517018e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.87,0,0,0.18126429793742038,1,0.18126429793742038,0.17694279108728198,4.321507008201664e-7,1.580632569275764e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.8800000000000001,0,0,0.18090213162857643,1,0.18090213162857643,0.17658931840127798,4.3128133850459104e-7,1.5774745398822176e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.8900000000000001,0,0,0.18054068892850025,1,0.18054068892850025,0.1762365512195075,4.3041378664250564e-7,1.574322894271063e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.9000000000000001,0,0,0.18017996839142053,1,0.18017996839142053,0.17588448814147206,4.2954804070662047e-7,1.5711773548865438e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.9100000000000001,0,0,0.17981996857445465,1,0.17981996857445465,0.17553312776935404,4.2868409619044036e-7,1.56803792172866e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.92,0,0,0.17946068803760276,1,0.17946068803760276,0.17518246870801787,4.278219486075402e-7,1.564905149908924e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.93,0,0,0.1791021253437423,1,0.1791021253437423,0.17483250956500976,4.2696159349104037e-7,1.5617784843158233e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.94,0,0,0.17874427905862203,1,0.17874427905862203,0.1744832489505462,4.2610302639416176e-7,1.5586579249493582e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.95,0,0,0.1783871477508563,1,0.1783871477508563,0.1741346854775162,4.25246242889446e-7,1.5555437493652846e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.96,0,0,0.17803072999191946,1,0.17803072999191946,0.17378681776146981,4.2439123856932435e-7,1.5524359575636026e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.97,0,0,0.17767502435613997,1,0.17767502435613997,0.1734396444206239,4.2353800904494645e-7,1.5493339944328e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.98,0,0,0.1773200294206948,1,0.1773200294206948,0.17309316407585304,4.226865499465604e-7,1.5462384150843889e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,1.99,0,0,0.1769657437656037,1,0.1769657437656037,0.17274737535068033,4.2183685692382956e-7,1.5431492195183694e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,2,0,0,0.17661216597372364,1,0.17661216597372364,0.1724022768712855,4.209889256444721e-7,1.5400658526232291e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,2.0100000000000002,0,0,0.176259294630743,1,0.176259294630743,0.1720578672664893,4.201427517952577e-7,1.5369888695104805e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,2.02,0,0,0.1759071283251759,1,0.1759071283251759,0.17171414516775568,4.1929833108120265e-7,1.5339179926243673e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,2.0300000000000002,0,0,0.17555566564835665,1,0.17555566564835665,0.1713711092091853,4.1845565922566385e-7,1.5308529444091334e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,2.04,0,0,0.17520490519443396,1,0.17520490519443396,0.1710287580275138,4.176147319699619e-7,1.5277945575320473e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,2.05,0,0,0.1748548455603657,1,0.1748548455603657,0.17068709026210388,4.1677554507359995e-7,1.5247417217700843e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,2.06,0,0,0.17450548534591287,1,0.17450548534591287,0.17034610455494612,4.159380943136309e-7,1.521695547346269e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,2.07,0,0,0.17415682315363404,1,0.17415682315363404,0.1700057995506496,4.151023754849964e-7,1.518655201593333e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,2.08,0,0,0.1738088575888801,1,0.1738088575888801,0.16966617389644115,4.142683844001044e-7,1.5156209620670325e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,2.09,0,0,0.17346158725978816,1,0.17346158725978816,0.16932722624216404,4.1343611688833827e-7,1.5125925512116112e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,2.1,0,0,0.1731150107772766,1,0.1731150107772766,0.16898895524026342,4.126055687970226e-7,1.5095705241385815e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,2.11,0,0,0.17276912675503894,1,0.17276912675503894,0.16865135954579596,4.1177673598984113e-7,1.506554325736431e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,2.12,0,0,0.17242393380953866,1,0.17242393380953866,0.1683144378164153,4.1094961434777753e-7,1.5035442335609162e-10
compressor_hypothesis_8vrms_scale1_r10k,compressor_s7_17_to_19_zener_bypassed,HYPOTHESE_S7_COMPRESSOR,2.13,0,0,0.17207943056000355,1,0.17207943056000355,0.1679781887123734,4.101241997684163e-7,1.5005402476120366e-10
